Customer_ID,Gender,Age,Membership_Type,Items_Purchased,Total_Spend,Discount_Applied,Days_Since_Last_Purchase,Average_Rating,Satisfaction_Score,Region
476,Female,64,Silver,3,864.05,0,33,5,0.78,East
477,Male,47,Platinum,2,716.36,0,24,3,0.62,North
478,Female,18,Silver,4,424.09,1,71,4,0.37,East
479,Male,60,Silver,5,548.07,0,38,4,0.9,West
480,Female,56,Basic,5,705.18,0,79,2,0.04,West
481,Female,34,Silver,6,517.66,1,50,5,0.43,East
482,Female,37,Basic,2,756.93,0,89,5,0.76,South
483,Male,41,Gold,5,614.42,1,64,5,0.81,East
484,Female,39,Basic,5,759.92,0,81,4,0.2,North
485,Male,46,Basic,4,769.35,0,2,3,0.05,East
486,Female,39,Basic,3,646.57,0,39,5,0.8,North
487,Male,61,Basic,3,579.82,1,74,3,0.42,North
488,Female,26,Basic,6,519.69,1,14,1,0.14,West
489,Male,54,Gold,6,428.16,0,12,5,0.09,East
490,Male,27,Gold,2,857.96,0,81,5,0.64,South
491,Female,53,Gold,9,611.98,0,78,4,0.58,North
492,Male,54,Gold,5,562.87,1,51,1,0.85,East
493,Male,45,Basic,8,565.01,0,10,3,0.03,East
494,Female,45,Gold,4,592.1,0,44,4,0.87,West
495,Male,59,Basic,5,526.52,0,40,4,0.89,South
496,Male,60,Basic,5,514.27,1,60,4,0.45,South
497,Male,38,Silver,3,395.36,0,70,5,0.08,East
498,Female,41,Basic,4,606.93,0,31,4,0.95,South
499,Male,59,Gold,5,795.91,0,37,4,0.07,North
500,Female,57,Basic,1,491.62,0,73,5,0.59,West
501,Male,19,Gold,6,682.8,0,58,4,0.49,East
502,Male,25,Silver,3,686.25,0,43,5,0.84,South
503,Male,44,Basic,5,660.26,0,71,5,0.5,East
504,Female,39,Gold,2,881.17,1,38,3,0.47,South
505,Male,54,Basic,3,690.27,1,8,5,0.88,North
506,Male,44,Silver,5,610.08,0,34,3,0.96,East
507,Female,46,Basic,4,650.31,0,17,5,0.55,West
508,Male,20,Silver,4,726.91,1,17,4,0.45,South
509,Female,61,Silver,2,861.0,0,82,4,0.83,West
510,Female,30,Basic,7,564.1,1,53,3,0.83,West
511,Male,62,Platinum,7,626.93,1,15,2,0.32,North
512,Female,27,Gold,6,1059.15,0,64,2,0.58,North
513,Male,53,Gold,3,592.64,0,57,5,0.15,South
514,Female,26,Gold,5,586.38,0,20,3,0.64,East
515,Female,44,Basic,7,474.07,1,61,4,0.83,South
516,Male,51,Silver,3,612.56,1,25,5,0.19,South
517,Female,18,Basic,6,588.87,0,78,3,0.32,North
518,Female,49,Basic,1,658.99,1,27,5,0.45,South
519,Female,42,Platinum,5,640.61,0,47,4,0.85,South
520,Female,46,Silver,5,303.96,0,28,3,0.73,East
521,Female,24,Silver,2,403.96,0,6,5,0.32,South
522,Male,20,Basic,2,575.79,0,41,4,0.24,East
523,Female,37,Silver,7,536.22,0,59,2,0.7,South
524,Male,37,Basic,5,444.83,1,78,4,0.48,North
525,Female,47,Basic,5,323.97,0,61,5,0.59,South
526,Male,52,Basic,8,843.7,1,80,2,0.65,East
527,Male,52,Silver,4,841.08,1,49,3,0.56,West
528,Female,56,Silver,1,713.57,0,5,5,0.61,East
529,Female,44,Basic,3,512.15,0,11,5,0.89,South
530,Female,43,Gold,4,820.4,0,86,5,0.87,South
531,Male,31,Basic,6,492.15,0,40,3,0.15,South
532,Female,34,Silver,8,665.28,1,70,4,0.59,East
533,Male,35,Platinum,7,481.48,1,39,4,0.44,East
534,Male,62,Silver,3,603.63,0,70,3,0.29,North
535,Male,46,Gold,6,673.01,0,20,4,0.63,South
536,Female,37,Platinum,3,375.42,1,4,4,0.51,West
537,Female,44,Silver,3,536.64,0,89,5,0.77,East
538,Male,35,Gold,5,637.64,0,13,2,0.09,East
539,Male,21,Gold,5,411.86,0,49,3,0.3,East
540,Female,18,Basic,3,458.57,0,76,4,0.03,East
541,Male,18,Basic,3,637.68,0,9,4,0.75,West
542,Female,43,Platinum,7,519.8,1,59,4,0.91,North
543,Male,62,Gold,2,415.56,0,3,3,0.59,West
544,Female,37,Basic,3,604.45,0,11,1,0.62,West
545,Male,40,Silver,3,665.25,0,5,4,0.05,East
546,Female,27,Gold,0,936.65,0,35,5,0.5,East
547,Male,28,Silver,6,612.64,0,24,5,0.53,South
548,Female,58,Silver,6,601.66,0,70,4,0.04,North
549,Female,58,Gold,8,557.32,0,82,5,0.78,North
550,Male,22,Silver,0,772.37,1,6,3,0.28,North
551,Male,18,Silver,4,648.89,1,86,4,0.72,South
552,Female,34,Gold,3,725.36,1,42,1,0.4,North
553,Male,39,Gold,3,633.37,1,43,5,1.0,West
554,Female,51,Silver,5,737.15,1,14,4,0.21,East
555,Male,62,Basic,4,656.71,1,76,3,0.06,West
556,Female,58,Silver,3,388.8,1,25,1,0.98,West
557,Female,46,Platinum,8,556.77,1,84,3,0.24,North
558,Female,21,Basic,3,561.37,0,18,1,0.64,East
559,Female,22,Basic,4,666.51,1,24,3,0.37,North
560,Female,28,Silver,5,622.9,0,63,5,0.64,North
561,Female,38,Gold,4,799.56,1,79,3,0.6,East
562,Male,52,Basic,5,659.71,1,1,4,0.71,South
563,Male,29,Basic,2,670.73,1,15,3,0.02,South
564,Male,43,Basic,4,447.88,1,54,5,0.84,South
565,Female,36,Gold,7,622.52,0,34,4,0.48,East
566,Female,62,Basic,5,567.79,1,52,3,0.52,West
567,Female,24,Basic,5,290.27,1,2,5,0.41,West
568,Female,64,Silver,2,403.02,1,36,5,0.99,East
569,Male,24,Gold,4,708.45,0,23,5,0.8,North
570,Male,43,Silver,6,697.99,0,24,1,0.31,North
571,Female,57,Basic,6,511.6,0,32,4,0.78,East
572,Male,22,Silver,2,516.23,0,51,5,0.44,North
573,Male,38,Platinum,2,429.98,0,46,5,0.87,North
574,Female,31,Silver,5,748.47,0,13,5,0.03,South
575,Male,21,Platinum,2,478.59,1,14,4,0.36,East
576,Female,40,Gold,3,514.44,1,17,4,0.43,South
577,Male,59,Basic,2,752.34,1,16,5,0.74,West
578,Female,37,Silver,1,749.33,0,32,2,0.18,West
579,Female,32,Basic,6,573.04,0,79,4,0.29,West
580,Female,62,Silver,3,601.89,0,12,5,0.72,West
581,Female,46,Basic,7,670.65,0,3,1,0.08,North
582,Male,25,Basic,2,538.55,1,75,3,0.2,North
583,Female,58,Platinum,5,585.03,0,53,3,0.75,South
584,Female,36,Basic,4,570.58,0,43,5,0.88,East
585,Female,56,Gold,5,703.06,0,5,5,0.73,North
586,Male,63,Basic,1,812.55,1,47,4,0.53,East
587,Female,45,Basic,6,771.92,0,27,5,0.1,South
588,Male,63,Gold,3,752.44,1,52,4,0.83,West
589,Female,44,Silver,4,435.71,1,56,5,0.12,North
590,Male,21,Gold,3,793.85,1,80,3,0.39,West
591,Male,32,Basic,3,498.56,0,80,4,0.05,South
592,Female,52,Silver,3,332.7,0,80,3,0.71,East
593,Male,54,Gold,3,472.63,0,86,1,0.5,North
594,Female,18,Silver,6,586.24,0,68,3,0.91,East
595,Female,20,Silver,1,294.39,1,15,4,0.14,East
596,Female,64,Platinum,5,706.79,1,19,5,0.82,West
597,Male,41,Silver,6,724.82,0,26,4,0.51,North
598,Male,44,Platinum,2,542.66,0,79,3,0.37,South
599,Female,57,Gold,5,425.09,1,45,5,0.64,North
600,Female,53,Gold,2,738.47,1,10,3,0.79,East
601,Male,51,Basic,5,461.49,1,26,5,0.44,West
602,Female,46,Basic,7,356.92,0,8,5,0.23,East
603,Female,41,Gold,2,590.33,1,80,4,0.92,East
604,Female,41,Basic,5,603.99,0,32,2,0.31,North
605,Male,59,Basic,3,647.02,0,21,4,1.0,East
606,Male,21,Basic,6,715.18,0,45,5,0.77,North
607,Male,20,Basic,1,733.46,1,55,3,0.69,North
608,Female,51,Platinum,2,410.38,0,12,3,0.01,East
609,Female,40,Gold,1,294.24,0,48,5,0.45,West
610,Female,40,Silver,4,668.96,1,59,4,0.5,East
611,Male,62,Basic,3,607.45,1,74,3,0.38,West
612,Female,22,Gold,2,531.3,0,70,5,0.15,East
613,Female,48,Silver,6,578.28,1,37,5,0.37,South
614,Female,58,Platinum,6,474.56,0,82,3,0.07,South
615,Female,23,Silver,4,859.08,0,31,2,0.29,South
616,Male,54,Basic,4,298.3,1,3,4,0.08,East
617,Male,27,Silver,3,663.49,0,69,3,0.75,East
618,Female,57,Platinum,2,407.23,1,59,2,0.67,West
619,Male,24,Silver,5,500.84,0,33,5,0.94,South
620,Male,56,Silver,5,534.13,1,36,5,0.38,North
621,Female,55,Basic,3,452.75,1,74,3,0.79,South
622,Female,38,Gold,5,566.0,0,3,4,0.59,South
623,Male,37,Gold,5,205.77,0,75,2,0.65,North
624,Female,20,Basic,3,370.04,1,3,3,0.55,South
625,Male,39,Silver,2,321.76,0,59,2,0.78,South
626,Female,64,Basic,5,416.81,0,54,2,0.04,West
627,Male,21,Basic,4,480.67,1,28,4,0.08,South
628,Female,45,Basic,3,599.09,0,9,5,0.1,North
629,Male,29,Basic,3,503.49,0,26,4,0.29,North
630,Male,55,Silver,5,469.54,1,29,4,0.59,South
631,Male,53,Basic,4,521.41,1,10,3,0.65,East
632,Female,64,Basic,1,495.28,1,27,4,0.71,South
633,Male,58,Gold,3,544.29,1,63,3,0.28,North
634,Male,22,Silver,4,549.89,0,62,2,0.65,North
635,Female,30,Silver,3,483.04,1,18,3,0.12,North
636,Female,40,Silver,1,363.74,1,53,2,0.01,East
637,Male,47,Silver,4,592.8,0,82,3,0.69,East
638,Male,54,Basic,5,725.35,1,86,2,0.72,East
639,Female,42,Gold,3,440.9,0,17,5,0.62,South
640,Female,44,Basic,2,583.57,1,49,5,0.26,North
641,Female,31,Silver,6,533.44,1,89,3,0.93,South
642,Female,64,Basic,4,687.02,0,26,4,0.88,South
643,Female,53,Gold,3,469.9,0,5,4,0.52,East
644,Male,56,Silver,9,567.61,0,73,5,0.99,South
645,Female,33,Silver,1,581.45,0,44,2,0.3,West
646,Male,39,Basic,2,638.18,0,24,4,0.49,East
647,Male,38,Silver,5,434.81,1,57,3,0.93,East
648,Male,38,Platinum,2,645.6,1,7,4,0.46,North
649,Female,25,Gold,7,520.1,1,20,3,0.47,West
650,Male,33,Basic,2,677.14,0,56,3,0.08,West
651,Male,48,Basic,4,540.33,0,72,3,0.21,West
652,Female,59,Platinum,4,787.93,0,19,2,0.16,North
653,Male,27,Silver,4,358.6,0,64,3,0.57,South
654,Male,49,Silver,4,681.51,0,43,4,0.32,South
655,Female,51,Platinum,4,646.95,1,44,4,0.08,North
656,Male,26,Gold,5,669.15,1,25,4,0.51,South
657,Male,34,Silver,9,757.97,1,17,1,0.67,West
658,Male,28,Silver,5,330.32,0,39,2,0.74,North
659,Female,49,Basic,6,924.98,1,25,5,0.84,West
660,Female,27,Gold,3,677.84,0,39,3,0.48,West
661,Female,39,Basic,6,889.4,0,39,5,0.39,North
662,Male,34,Basic,4,879.77,1,59,5,0.68,East
663,Male,21,Basic,4,664.24,0,66,3,0.01,North
664,Female,64,Basic,4,638.68,0,16,5,0.63,North
665,Male,42,Silver,8,712.43,0,53,4,0.41,East
666,Male,38,Silver,2,257.84,0,78,4,0.45,East
667,Female,54,Silver,4,586.79,0,29,5,0.3,West
668,Female,55,Basic,4,745.33,1,66,3,0.13,East
669,Male,18,Platinum,2,829.2,1,10,4,0.4,East
670,Male,42,Basic,4,552.83,1,2,4,0.31,West
671,Male,53,Gold,3,654.1,0,13,5,0.96,West
672,Female,34,Platinum,10,685.88,1,54,4,0.94,West
673,Female,58,Silver,3,587.66,1,2,2,0.64,West
674,Female,41,Silver,6,459.96,0,42,3,0.9,North
675,Female,19,Platinum,7,500.63,0,14,5,0.75,West
676,Male,57,Basic,3,443.3,0,81,3,0.35,North
677,Female,32,Silver,8,373.14,1,51,4,0.6,West
678,Female,49,Silver,5,574.55,1,49,3,0.22,North
679,Female,56,Basic,2,932.51,1,38,2,0.69,North
680,Female,23,Gold,2,636.98,0,34,3,0.04,North
681,Female,18,Gold,3,556.95,0,29,3,0.83,North
682,Male,64,Gold,5,655.93,0,64,4,0.58,East
683,Male,40,Basic,2,476.12,0,23,5,0.06,North
684,Female,56,Basic,3,350.88,0,23,4,0.87,East
685,Male,34,Silver,5,496.62,1,16,4,0.88,East
686,Female,51,Basic,5,430.46,0,44,3,0.85,North
687,Female,58,Silver,4,322.67,0,60,5,0.77,West
688,Male,46,Silver,2,517.47,0,71,4,0.68,East
689,Male,26,Silver,6,673.22,1,65,2,0.4,North
690,Female,30,Silver,3,659.2,1,19,4,0.14,South
691,Female,23,Silver,3,640.69,1,45,5,0.29,East
692,Female,23,Basic,3,850.4,0,1,4,0.35,West
693,Male,37,Basic,4,517.14,0,12,5,0.36,South
694,Female,20,Silver,3,664.92,0,25,3,0.57,East
695,Female,34,Silver,1,541.75,1,87,5,0.21,North
696,Female,29,Gold,3,813.28,0,89,3,0.19,North
697,Male,64,Gold,4,478.73,1,88,2,0.72,North
698,Female,62,Platinum,3,711.5,1,10,4,0.01,North
699,Female,18,Basic,7,637.46,0,66,2,0.15,West
700,Male,34,Basic,3,782.9,0,33,4,0.43,West
701,Female,20,Basic,5,601.39,1,87,5,0.15,East
702,Female,43,Gold,3,564.51,0,2,5,0.96,North
703,Male,32,Silver,7,546.4,0,4,4,0.67,South
704,Female,53,Gold,3,577.02,1,23,4,0.43,East
705,Male,49,Silver,4,320.21,1,41,5,0.11,South
706,Male,49,Platinum,4,521.8,1,38,4,0.39,North
707,Female,21,Platinum,5,512.69,0,87,5,0.65,North
708,Female,35,Basic,2,428.94,1,56,5,0.97,North
709,Female,36,Silver,6,515.84,0,76,3,0.47,East
710,Female,60,Silver,2,465.31,0,44,1,0.69,South
711,Male,52,Basic,1,522.99,1,64,3,0.2,North
712,Female,57,Silver,3,693.67,1,24,5,0.62,North
713,Male,31,Silver,4,694.05,0,41,5,0.24,North
714,Female,50,Basic,3,836.8,0,28,4,0.2,East
715,Female,31,Silver,2,646.22,1,62,3,0.51,East
716,Female,51,Silver,4,371.93,0,15,2,0.21,North
717,Male,21,Basic,6,550.62,1,62,5,0.72,South
718,Female,41,Silver,6,504.14,1,10,3,0.94,North
719,Female,46,Basic,6,452.64,1,29,4,0.39,East
720,Female,36,Gold,8,760.94,0,31,5,0.32,North
721,Female,23,Basic,3,668.18,1,63,5,0.18,West
722,Male,50,Gold,5,610.55,0,87,4,0.39,South
723,Female,57,Silver,4,377.4,0,18,4,0.56,West
724,Male,36,Basic,5,587.71,1,7,4,0.37,East
725,Male,18,Silver,2,948.95,1,27,3,0.62,West
726,Male,22,Silver,2,474.48,0,9,4,0.66,South
727,Male,44,Silver,4,567.29,0,20,1,0.1,South
728,Male,33,Silver,8,808.32,0,85,5,0.7,West
729,Male,23,Silver,2,534.21,1,50,5,0.9,North
730,Female,57,Basic,3,531.03,1,61,5,0.03,West
731,Male,30,Basic,3,565.7,0,67,3,0.55,East
732,Male,52,Gold,3,651.99,0,74,4,0.6,West
733,Male,36,Silver,4,459.66,0,17,3,0.71,West
734,Female,29,Basic,3,738.5,1,21,3,0.39,East
735,Female,33,Gold,4,540.84,0,73,4,0.82,West
736,Male,60,Basic,2,630.95,0,81,4,0.54,West
737,Female,27,Gold,4,537.49,1,32,1,0.41,East
738,Male,42,Basic,4,399.67,1,48,3,0.72,West
739,Male,37,Basic,2,270.63,1,38,4,0.93,West
740,Female,48,Platinum,7,634.31,1,28,3,0.81,South
741,Male,21,Basic,3,327.63,1,82,2,0.93,East
742,Female,61,Gold,3,714.66,1,60,4,0.27,South
743,Female,40,Basic,5,619.07,0,70,4,0.12,East
744,Male,19,Silver,3,903.63,1,58,4,0.53,North
745,Male,39,Gold,5,512.44,0,70,3,0.04,South
746,Female,54,Basic,2,860.2,0,81,3,0.67,North
747,Male,25,Gold,4,556.37,1,53,3,0.24,West
748,Male,24,Silver,5,739.36,1,10,1,0.45,North
749,Male,31,Silver,7,681.85,0,2,3,0.66,West
750,Female,20,Silver,2,324.89,0,25,5,0.48,North
751,Female,33,Gold,5,1079.02,0,38,1,0.24,West
752,Male,36,Basic,6,842.78,0,1,1,0.88,West
753,Female,35,Basic,5,659.63,0,80,2,0.76,North
754,Female,33,Gold,7,799.32,1,76,3,0.6,South
755,Female,25,Gold,2,641.09,1,73,3,0.7,East
756,Female,50,Basic,4,732.91,1,13,3,0.42,South
757,Female,29,Silver,4,623.49,0,71,2,0.38,North
758,Male,28,Silver,2,443.79,0,1,5,0.16,West
759,Male,22,Silver,10,584.74,1,31,5,0.8,North
760,Male,44,Basic,3,521.49,0,88,5,0.38,East
761,Female,29,Silver,5,694.85,1,67,3,0.69,North
762,Female,34,Basic,7,441.92,0,56,3,0.3,South
763,Male,23,Gold,12,622.17,1,19,4,0.8,West
764,Female,50,Gold,5,388.57,0,4,3,0.11,South
765,Male,22,Silver,4,715.63,0,28,4,0.63,West
766,Male,45,Basic,5,417.16,0,44,4,0.81,South
767,Male,31,Basic,4,690.55,1,30,4,0.66,South
768,Female,22,Silver,2,617.69,1,36,3,0.7,North
769,Female,50,Gold,3,756.42,0,53,3,0.53,East
770,Male,58,Basic,4,577.3,0,59,5,0.56,South
771,Male,36,Silver,7,722.09,0,68,4,0.07,North
772,Male,39,Basic,6,622.34,0,87,4,0.25,West
773,Male,22,Basic,6,664.24,0,75,3,0.72,West
774,Female,19,Basic,7,331.24,0,4,5,0.95,South
775,Female,47,Basic,2,503.45,0,11,5,0.54,West
776,Male,64,Basic,6,575.54,0,53,4,0.73,East
777,Male,56,Silver,4,805.55,1,88,3,0.68,North
778,Female,21,Gold,2,651.88,1,54,5,1.0,South
779,Female,50,Gold,4,342.17,1,84,4,0.8,East
780,Male,30,Basic,2,665.67,0,45,5,0.63,North
781,Male,37,Basic,4,468.41,0,17,4,0.12,North
782,Male,24,Basic,4,481.45,0,64,5,0.36,South
783,Female,32,Basic,4,591.28,0,58,4,0.25,West
784,Female,40,Silver,3,641.51,1,13,2,0.85,North
785,Female,31,Silver,4,483.35,0,81,4,0.45,North
786,Male,40,Basic,3,337.99,1,51,2,0.54,West
787,Male,36,Basic,3,573.43,0,52,3,0.96,West
788,Female,46,Basic,4,566.41,0,15,4,0.84,South
789,Female,37,Basic,5,815.03,0,4,3,0.79,South
790,Male,46,Gold,6,606.41,1,82,1,0.14,North
791,Female,41,Basic,2,776.82,0,9,3,0.02,West
792,Female,35,Silver,2,917.42,0,67,2,0.13,South
793,Male,27,Silver,9,433.91,0,82,5,0.74,South
794,Female,58,Gold,7,820.59,1,81,5,0.41,West
795,Male,25,Gold,3,739.87,0,74,5,0.12,West
796,Male,43,Gold,5,267.29,0,57,1,0.74,North
797,Male,46,Basic,6,571.8,0,29,1,0.19,West
798,Male,27,Silver,5,705.84,0,47,5,0.59,South
799,Male,34,Gold,8,650.68,0,5,2,0.74,West
800,Male,19,Basic,6,848.63,0,70,4,0.61,East
801,Male,23,Silver,6,688.54,0,64,5,0.99,North
802,Female,22,Gold,3,385.53,0,59,3,0.43,West
803,Male,45,Silver,4,718.89,0,35,4,0.31,North
804,Male,58,Basic,8,428.53,0,5,3,0.2,West
805,Female,22,Basic,2,517.11,0,50,5,0.5,East
806,Female,35,Silver,3,764.75,1,60,3,0.85,South
807,Female,43,Basic,5,747.84,1,15,3,0.95,South
808,Male,37,Silver,4,605.75,1,24,4,0.97,South
809,Female,58,Gold,7,491.32,1,21,3,0.53,North
810,Male,44,Basic,3,569.98,0,2,4,0.61,South
811,Male,29,Gold,1,583.17,0,83,4,0.58,South
812,Male,24,Silver,2,515.0,1,45,2,0.47,North
813,Male,20,Basic,6,770.32,1,82,2,0.15,North
814,Female,27,Gold,2,537.68,0,10,2,0.07,South
815,Female,51,Gold,3,560.74,0,45,2,0.44,West
816,Male,42,Silver,3,564.85,1,37,3,0.19,East
817,Male,52,Gold,6,704.58,0,23,5,0.89,North
818,Male,33,Gold,3,638.14,0,45,2,0.76,East
819,Female,19,Gold,3,632.74,0,41,2,0.62,East
820,Male,41,Silver,7,458.61,0,65,3,0.05,North
821,Male,27,Gold,4,635.21,1,61,4,0.62,East
822,Female,55,Platinum,7,711.91,1,6,5,0.62,West
823,Female,39,Gold,4,548.34,1,65,5,0.44,South
824,Male,43,Basic,3,621.89,0,18,3,0.66,West
825,Female,60,Silver,2,738.12,1,40,2,0.86,East
826,Female,56,Silver,5,479.79,0,38,3,0.76,South
827,Male,44,Basic,3,481.9,1,45,3,0.47,North
828,Female,46,Platinum,5,581.92,0,17,5,0.26,West
829,Male,64,Basic,8,717.01,1,13,4,0.48,South
830,Female,55,Basic,4,152.68,1,10,3,0.95,North
831,Male,37,Platinum,3,570.66,1,31,5,0.82,West
832,Male,44,Silver,1,494.3,1,87,5,0.03,West
833,Male,58,Basic,2,653.62,0,50,5,0.78,West
834,Female,37,Silver,5,585.24,0,84,3,0.17,West
835,Male,61,Silver,6,771.42,0,23,2,0.57,East
836,Female,36,Basic,5,697.46,0,45,2,0.81,North
837,Male,37,Platinum,6,565.86,1,79,3,0.56,South
838,Male,52,Silver,4,447.24,0,38,3,0.4,North
839,Female,64,Silver,3,652.44,0,11,5,0.32,East
840,Male,19,Silver,3,555.1,0,8,3,0.31,East
841,Male,47,Silver,6,569.34,0,78,4,0.84,South
842,Female,51,Basic,3,425.64,1,13,5,0.83,South
843,Male,39,Basic,0,622.9,1,86,3,0.82,North
844,Male,20,Silver,2,523.9,0,34,3,0.28,West
845,Male,23,Gold,4,538.95,0,65,4,0.8,South
846,Male,32,Basic,5,57.31,1,75,4,0.04,North
847,Female,44,Silver,2,605.01,0,10,5,0.21,South
848,Female,27,Gold,7,457.29,1,76,5,0.51,East
849,Male,26,Basic,0,677.4,1,89,5,0.41,East
850,Female,50,Basic,11,610.67,1,36,4,0.11,West
851,Male,49,Basic,5,379.55,1,4,2,0.04,West
852,Female,23,Silver,4,584.46,0,21,5,0.61,West
853,Male,58,Basic,7,632.24,1,61,5,0.31,West
854,Male,53,Silver,5,913.0,0,38,3,0.02,South
855,Male,19,Silver,1,689.91,0,76,3,0.43,North
856,Male,46,Silver,7,406.3,0,39,4,0.31,East
857,Male,21,Basic,3,891.48,0,89,5,0.58,North
858,Male,18,Silver,4,558.77,0,54,2,0.93,East
859,Female,36,Gold,3,558.12,1,62,4,0.31,South
860,Male,43,Platinum,6,891.28,1,19,5,1.0,South
861,Female,42,Gold,3,505.73,1,2,5,0.09,West
862,Male,27,Silver,6,576.43,0,22,4,0.09,South
863,Female,32,Silver,3,355.3,0,57,5,0.71,East
864,Female,39,Basic,3,594.14,1,3,2,0.75,West
865,Female,38,Basic,2,577.34,1,23,3,0.42,South
866,Male,39,Basic,5,540.32,1,4,3,0.29,South
867,Male,53,Silver,2,623.75,1,28,1,0.79,South
868,Female,51,Basic,3,477.15,0,78,3,0.96,North
869,Male,47,Basic,4,819.68,0,70,3,0.99,South
870,Female,42,Platinum,1,602.76,1,70,4,0.63,North
871,Male,62,Basic,3,484.52,1,41,3,0.74,West
872,Female,45,Basic,1,391.13,0,37,4,0.82,North
873,Female,18,Basic,2,607.1,0,7,3,0.8,East
874,Male,62,Silver,4,737.77,0,77,2,0.99,South
875,Female,21,Silver,5,653.43,1,1,2,0.81,West
876,Male,24,Basic,8,897.83,0,88,3,0.66,East
877,Female,26,Silver,3,901.08,1,34,2,0.38,South
878,Female,53,Gold,6,408.12,0,52,3,0.6,North
879,Male,36,Gold,10,376.4,0,10,4,0.88,East
880,Male,18,Platinum,4,484.54,0,60,3,0.31,North
881,Male,27,Gold,3,705.8,1,6,3,0.03,South
882,Female,53,Silver,3,658.5,0,68,2,0.33,East
883,Male,26,Basic,6,751.62,0,72,5,0.96,South
884,Female,62,Basic,3,444.66,0,48,2,0.79,East
885,Female,63,Basic,1,333.92,0,79,3,0.19,South
886,Male,59,Silver,2,511.29,0,45,3,0.01,North
887,Male,49,Gold,2,687.99,0,12,5,0.67,West
888,Female,49,Silver,4,624.25,0,70,4,0.58,North
889,Female,23,Basic,1,786.84,0,21,3,0.08,West
890,Male,55,Silver,3,493.21,0,75,4,0.97,East
891,Male,34,Platinum,4,749.33,1,86,4,0.62,South
892,Male,27,Silver,8,508.93,0,36,2,0.65,South
893,Male,44,Gold,3,716.75,1,87,3,0.85,North
894,Male,52,Gold,4,714.27,0,23,5,0.34,West
895,Female,38,Platinum,3,836.37,1,55,4,0.56,West
896,Female,42,Gold,11,399.14,0,27,3,0.58,East
897,Female,45,Gold,3,807.5,0,20,2,0.97,South
898,Female,64,Basic,4,666.9,0,15,5,0.13,West
899,Male,32,Basic,2,609.05,0,42,2,0.76,West
900,Male,21,Silver,1,580.0,1,4,2,0.58,South
901,Male,46,Basic,0,589.08,1,29,3,0.85,North
902,Female,26,Platinum,4,605.91,1,55,3,0.83,South
903,Female,44,Basic,5,358.68,0,75,5,0.01,West
904,Male,43,Gold,4,636.61,0,49,2,0.26,North
905,Male,36,Basic,3,622.72,1,71,4,0.18,East
906,Female,45,Basic,5,501.31,1,75,3,0.46,South
907,Female,34,Platinum,2,604.93,0,54,4,0.91,South
908,Male,60,Basic,7,765.5,1,33,3,0.01,North
909,Male,58,Basic,3,507.78,1,37,4,0.49,West
910,Female,59,Basic,7,429.13,0,77,3,0.88,North
911,Male,37,Silver,2,491.6,0,7,4,0.93,South
912,Male,62,Basic,7,287.03,0,24,4,0.66,North
913,Male,57,Silver,5,868.61,1,55,3,0.83,North
914,Female,56,Silver,8,475.29,1,11,4,0.32,East
915,Female,40,Gold,4,789.41,1,78,3,0.29,West
916,Female,64,Gold,3,413.93,1,44,5,0.05,North
917,Female,49,Silver,4,507.2,0,65,4,0.5,South
918,Female,64,Basic,3,609.61,0,6,5,0.46,North
919,Female,50,Gold,7,696.59,1,31,3,0.37,West
920,Female,63,Basic,2,589.54,1,43,2,0.11,West
921,Male,22,Silver,2,369.07,0,12,3,0.23,South
922,Male,60,Silver,0,591.68,0,65,3,0.2,West
923,Male,51,Gold,3,788.89,0,52,3,0.94,South
924,Male,57,Silver,4,648.86,0,70,3,0.97,West
925,Male,28,Basic,1,932.36,0,30,5,0.0,North
926,Male,20,Silver,4,625.71,0,77,4,0.17,South
927,Male,50,Silver,9,751.98,0,76,4,0.89,West
928,Female,28,Basic,7,678.78,1,74,5,0.04,East
929,Female,33,Silver,4,505.01,1,55,2,0.94,East
930,Male,35,Gold,4,590.75,1,39,5,0.38,South
931,Male,47,Platinum,3,766.91,1,74,4,0.54,East
932,Female,27,Silver,4,547.96,1,82,2,0.76,North
933,Male,35,Basic,4,659.93,0,6,5,0.24,North
934,Male,55,Basic,4,506.8,0,56,4,0.1,West
935,Female,36,Gold,6,739.37,1,8,4,0.81,North
936,Male,53,Gold,4,612.4,0,84,5,0.98,South
937,Female,30,Basic,6,729.7,0,55,5,0.66,North
938,Male,63,Basic,4,786.8,0,16,5,0.83,West
939,Female,20,Gold,4,700.74,0,2,3,0.94,North
940,Female,27,Basic,3,572.9,1,64,4,0.23,West
941,Female,55,Basic,5,575.65,1,11,3,0.35,South
942,Male,18,Basic,3,284.15,0,88,5,0.22,East
943,Female,44,Basic,4,664.25,0,83,3,0.06,North
944,Male,63,Silver,3,757.42,0,4,4,0.73,West
945,Male,25,Gold,3,414.28,1,3,5,0.15,South
946,Male,63,Basic,3,576.51,0,15,5,0.09,East
947,Male,59,Basic,5,573.47,0,68,5,0.36,East
948,Female,34,Basic,6,669.58,0,43,3,0.06,East
949,Female,26,Silver,3,622.0,0,81,3,0.18,North
950,Male,23,Basic,3,463.21,1,9,5,0.07,East
951,Male,60,Silver,5,841.68,0,25,4,0.88,East
952,Female,42,Gold,5,349.75,1,65,5,0.78,East
953,Male,56,Basic,3,509.09,1,66,4,0.86,North
